"CT_ID_10","TotalPop","PopDen","SexRatio","AgeU18","Age1834","Age3564","AgeO65","ForBorn","White","Black","Asian","Hispanic","TwoOrMore","EthHet","MedHouseIncome","PubAssist","GINI","FamPovPer","UnempRate","TotalHouseH","FamHousePer","FemHeadPer","SameSexCoupPer","GrandHeadPer","LessThanHS","HSGrad","SomeColl","Bach","Master","Prof","Doc","CommuteLess10","Commute1030","Commute3060","Commute6090","CommuteOver90","ByAuto","ByPubTrans","ByBike","ByWalk","TotalHouseUnits","VacantUnitPer","RentersPer","HomeOwnPer","MedGrossRent","MedHomeVal","MedYrBuiltRaw","MedYrBuilt","MedYrMovedInraw","MedYrRentMovedIn","MedYrOwnMovedIn"
"25005641000",2219,8777.15366100991,1.31145833333333,0.182965299684543,0.200540784136999,0.395223073456512,0.221270842721947,0.263181613339342,0.828751689950428,0.0135196034249662,0.0238846327174403,0.0842721946822893,0.0477692654348806,0.305315578250924,19255,0.0696257615317667,0.4359,0.308988764044944,0.135102533172497,1149,0.464751958224543,0.397003745318352,0,0.0374531835205993,0.429711479435236,0.292203806015961,0.220994475138122,0.0466543891958257,0.0104358502148557,0,0,0.191073919107392,0.567642956764296,0.153417015341702,0.0878661087866109,0,0.788005578800558,0.096234309623431,0.0153417015341702,0.100418410041841,1339,0.141896938013443,0.921671018276762,0.0783289817232376,625,190300,1939,"Prior to 1940",2009,2010,1982
"25005641101",1647,9292.65885766693,1.23170731707317,0.162720097146327,0.187613843351548,0.289617486338798,0.360048573163327,0.184578020643594,0.636915604128719,0.109289617486339,0.00971463266545234,0.153612629022465,0.0673952641165756,0.558703078844021,16660,0.0476683937823834,0.3735,0.210691823899371,0.157575757575758,965,0.329533678756477,0.336477987421384,0,0,0.373366013071895,0.267156862745098,0.241013071895425,0.110294117647059,0,0.00816993464052288,0,0.1325,0.6525,0.165,0.05,0,0.638141809290954,0.220048899755501,0,0.119804400977995,1191,0.18975650713686,0.936787564766839,0.0632124352331606,603,206400,1939,"Prior to 1940",2010,2011,1996
"25005641200",3228,8036.69735353405,0.919143876337693,0.247831474597274,0.290272614622057,0.350061957868649,0.11183395291202,0.274783147459727,0.762081784386617,0.0483271375464684,0.0712515489467162,0.0734200743494424,0.0381040892193309,0.40642855113789,29938,0.0269896193771626,0.4391,0.314207650273224,0.0808926080892608,1445,0.506574394463668,0.275956284153005,0.0564971751412429,0,0.314192343604108,0.330065359477124,0.263772175536881,0.057889822595705,0.0298786181139122,0.00420168067226891,0,0.185833968012186,0.455445544554455,0.217821782178218,0.0860624523990861,0.0548362528560548,0.909711684370258,0,0.0250379362670713,0.0614567526555387,1548,0.0665374677002584,0.889965397923875,0.110034602076125,702,211600,1939,"Prior to 1940",2011,2011,2002
"25005641300",5322,15562.5103729521,0.950164895566141,0.282976324689966,0.239195791055994,0.379180759113115,0.0986471251409245,0.208192408868846,0.600901916572717,0.104847801578354,0.0326944757609921,0.166102968808719,0.0665163472378805,0.599264700171065,24375,0.113844870725605,0.4289,0.453061224489796,0.190726159230096,2398,0.510842368640534,0.56734693877551,0,0.0383673469387755,0.31102241326374,0.372735646300276,0.272336505987105,0.0435984034387473,0,0.000307031010132023,0,0.253529079616036,0.365894974590627,0.280067758328628,0.0671936758893281,0.0333145115753811,0.904063205417607,0.0490970654627539,0,0.0383747178329571,2604,0.0791090629800307,0.829441201000834,0.170558798999166,671,219200,1939,"Prior to 1940",2010,2011,1993
"25005641400",2429,10379.4855719259,0.986099754701554,0.183202964182791,0.237546315356114,0.37587484561548,0.203375874845615,0.285714285714286,0.820913956360642,0,0,0.129271305063812,0.0391107451626184,0.309389205939416,26601,0.0436607892527288,0.4419,0.212914485165794,0.215557638238051,1191,0.481108312342569,0.422338568935428,0,0,0.435530085959885,0.319770773638968,0.191977077363897,0.0361031518624642,0.00630372492836676,0.00630372492836676,0.00401146131805158,0.14002478314746,0.50185873605948,0.278810408921933,0.0718711276332094,0.00743494423791822,0.890954151177199,0.00991325898389095,0,0.0594795539033457,1406,0.152916073968706,0.880772460117548,0.119227539882452,690,229500,1939,"Prior to 1940",2011,2011,2001
"25005641500",2165,15650.2675199768,1.32795698924731,0.187528868360277,0.229561200923788,0.404618937644342,0.178290993071594,0.210623556581986,0.83972286374134,0.0217090069284065,0.00969976905311778,0.0572748267898383,0.0378752886836028,0.291019739824736,38625,0.0664767331433998,0.4007,0.096958174904943,0.0523206751054852,1053,0.499525166191833,0.321292775665399,0,0,0.285015290519878,0.374311926605505,0.24525993883792,0.0648318042813456,0.0305810397553517,0,0,0.110207768744354,0.590785907859079,0.263775971093044,0.011743450767841,0.023486901535682,0.971996386630533,0.019873532068654,0,0.00813008130081301,1268,0.169558359621451,0.700854700854701,0.299145299145299,740,254200,1939,"Prior to 1940",2007,2010,2001
"25005641600",1986,5399.46968313252,0.968285431119921,0.194864048338369,0.202416918429003,0.443605236656596,0.159113796576032,0.0981873111782477,0.884189325276939,0.0866062437059416,0,0.0125881168177241,0.013595166163142,0.210550134932442,40645,0.0745140388768898,0.428,0.171846435100548,0.0726933830382106,926,0.590712742980562,0.140767824497258,0.132352941176471,0.0329067641681901,0.131170662905501,0.47179125528914,0.185472496473907,0.138222849083216,0.0599435825105783,0,0.0133991537376587,0.0932475884244373,0.544480171489818,0.27545551982851,0.0546623794212219,0.0321543408360129,0.968782518210198,0.00208116545265349,0,0,1122,0.174688057040998,0.498920086393089,0.501079913606911,938,205800,1939,"Prior to 1940",2003,2010,1991
"25005641700",5232,4414.9050547543,1.29978021978022,0.217507645259939,0.258409785932722,0.364678899082569,0.159403669724771,0.170871559633028,0.848241590214067,0.069954128440367,0,0.0500764525993884,0.0317278287461774,0.27308497344032,50256,0.0175879396984925,0.3786,0.123636363636364,0.13786696395392,1990,0.690954773869347,0.294545454545455,0,0.0967272727272727,0.235917456776352,0.302565532626882,0.207752370329057,0.177077523703291,0.0644171779141104,0,0.0122699386503067,0.196178937558248,0.554986020503262,0.187325256290774,0.0540540540540541,0.00745573159366263,0.962595763857593,0.00450653447498873,0,0,2170,0.0829493087557604,0.406532663316583,0.593467336683417,696,229800,1939,"Prior to 1940",2002,2009,1996
"25005641800",2234,11022.7253243821,0.909401709401709,0.16965085049239,0.317367949865712,0.40734109221128,0.105640107430618,0.158907788719785,0.845120859444942,0.0452103849597135,0.00716204118173679,0.0581915846016115,0.0393912264995524,0.280289198670502,51373,0.0468920392584515,0.3803,0.163461538461538,0.0982874162323157,917,0.567066521264995,0.278846153846154,0.112244897959184,0.0423076923076923,0.168721609344581,0.332251784555483,0.302401038286827,0.131732641142115,0.054510058403634,0.00713822193380921,0.00324464633354964,0.163063063063063,0.461261261261261,0.261261261261261,0.0684684684684685,0.0459459459459459,0.910714285714286,0.00510204081632653,0,0.0280612244897959,1046,0.123326959847036,0.625954198473282,0.374045801526718,823,249700,1939,"Prior to 1940",2006,2011,1999
"25005641900",2158,15781.0002992879,0.908045977011494,0.223354958294717,0.210843373493976,0.44114921223355,0.124652455977757,0.139944392956441,0.705282669138091,0.06209453197405,0.0240963855421687,0.123725671918443,0.0667284522706209,0.482831948024507,31431,0.0336134453781513,0.4116,0.187096774193548,0.176161262050833,1071,0.434173669467787,0.337634408602151,0.186813186813187,0,0.256254225828262,0.340094658553076,0.242055442866802,0.131169709263016,0.0304259634888438,0,0,0.199320498301246,0.420158550396376,0.251415628539071,0.0668176670441676,0.0622876557191393,0.860365198711063,0.0483351235230935,0.00859291084854995,0.0311493018259936,1335,0.197752808988764,0.803921568627451,0.196078431372549,728,191800,1939,"Prior to 1940",2010,2011,1998
"25005642000",3048,7112.71767962173,1.55490360435876,0.232939632545932,0.250656167979003,0.404527559055118,0.111876640419948,0.202099737532808,0.578740157480315,0.134842519685039,0.0150918635170604,0.200459317585302,0.0685695538057743,0.606465622653468,23359,0.0804516584333098,0.4502,0.296211251435132,0.182295573893473,1417,0.614678899082569,0.439724454649828,0.326315789473684,0,0.405731523378582,0.306686777275013,0.184514831573655,0.0482654600301659,0.0356963298139769,0.00854700854700855,0.0105580693815988,0.17134559535334,0.563407550822846,0.177153920619555,0.0164569215876089,0.0716360116166505,0.937381404174573,0.0161290322580645,0,0.0265654648956357,1626,0.128536285362854,0.869442484121383,0.130557515878617,652,238100,1939,"Prior to 1940",2011,2011,1987
"25005642100",4047,3993.21189826457,1.10343035343035,0.150976031628367,0.277983691623425,0.36767976278725,0.203360513960959,0.189028910303929,0.798863355572029,0.033358042994811,0.00296515937731653,0.103039288361749,0.0296515937731653,0.350078692975526,47105,0.0141242937853107,0.4077,0.206401766004415,0.0597609561752988,2124,0.426553672316384,0.30242825607064,0.0778210116731518,0.0342163355408389,0.186202277294039,0.376758204956464,0.258204956463496,0.1178834561286,0.0301406563965171,0.014065639651708,0.0167448091091762,0.10498046875,0.552734375,0.3203125,0.01513671875,0.0068359375,0.922858495030762,0,0,0.0463795551348793,2301,0.0769230769230769,0.76789077212806,0.23210922787194,1017,229600,1973,"1970 to 1979",2010,2011,1999
"25005642200",3953,7195.99683153954,0.919864011656144,0.200101188970402,0.238047052871237,0.323551732861118,0.238300025297243,0.181634201871996,0.758411333164685,0.0326334429547179,0.0313685808246901,0.110043005312421,0.0589425752592967,0.410653857247142,41042,0.0292825768667643,0.427,0.207674943566591,0.1078184110971,1366,0.648609077598829,0.248306997742664,0.102564102564103,0,0.261938702779758,0.345331432644334,0.260513186029936,0.0923022095509622,0.0370634354953671,0.00285103349964362,0,0.214233308877476,0.496698459280998,0.229640498899486,0.0352164343360235,0.0242112986060161,0.951289398280802,0.00931232091690544,0,0,1495,0.0862876254180602,0.488286969253294,0.511713030746706,776,248700,1954,"1950 to 1959",2005,2011,1997
"25005642300",2130,5463.61551168843,1.12151394422311,0.131924882629108,0.176056338028169,0.441784037558685,0.250234741784038,0.102347417840376,0.942253521126761,0.015962441314554,0.00234741784037559,0.0258215962441315,0.0112676056338028,0.111231237188389,91221,0.0178997613365155,0.3883,0.0307443365695793,0.062882096069869,838,0.737470167064439,0.0663430420711974,0.424242424242424,0,0.0951526032315978,0.219628964691801,0.261520047875524,0.229802513464991,0.129263913824057,0.0305206463195691,0.0341113105924596,0.201166180758017,0.434402332361516,0.28377065111759,0.0699708454810496,0.010689990281827,0.944704779756326,0.00937207122774133,0.00749765698219306,0.0028116213683224,880,0.0477272727272727,0.157517899761337,0.842482100238663,1020,278500,1939,"Prior to 1940",1998,2010,1996
"25005642400",3144,7040.83670764258,1.04421326397919,0.197201017811705,0.215330788804071,0.420801526717557,0.166666666666667,0.151399491094148,0.939567430025445,0.000954198473282443,0.000636132315521629,0.0454834605597964,0.0133587786259542,0.115142984091836,51202,0.068215892053973,0.3851,0.0813397129186603,0.0766378244746601,1334,0.626686656671664,0.261961722488038,0,0.00956937799043062,0.13395225464191,0.324049513704686,0.313439434129089,0.172413793103448,0.0190097259062776,0.0181255526083112,0.0190097259062776,0.258305084745763,0.574915254237288,0.131525423728814,0.016271186440678,0.0189830508474576,0.943105756358768,0,0.00602409638554217,0.0381526104417671,1418,0.0592383638928068,0.458020989505247,0.541979010494753,913,212000,1943,"1940 to 1949",2003,2006,1998
"25005642500",4512,210.694795317069,1.10055865921788,0.14383865248227,0.250886524822695,0.400044326241135,0.205230496453901,0.099290780141844,0.947695035460993,0.0152925531914894,0.00398936170212766,0.019281914893617,0.0137411347517731,0.101252550330718,67059,0.015625,0.3894,0.0498188405797101,0.0460500198491465,1792,0.616071428571429,0.202898550724638,0,0.0153985507246377,0.119668246445498,0.298578199052133,0.287026066350711,0.18335308056872,0.0749407582938389,0.0290284360189573,0.00740521327014218,0.107174103237095,0.494313210848644,0.311023622047244,0.078740157480315,0.00874890638670166,0.954347826086957,0.0226086956521739,0,0.0169565217391304,1911,0.0622710622710623,0.303571428571429,0.696428571428571,1078,255500,1985,"1980 to 1989",2004,2012,1999
"25005644101",6429,3824.14558435939,1.07253384912959,0.173121791880541,0.184632135635402,0.406128480323534,0.236117592160523,0.0923938404106393,0.984756571784103,0,0.0121325244983668,0,0,0.0301072961773168,76414,0.00375626043405676,0.3472,0.0433001755412522,0.0787720822473212,2396,0.713272120200334,0.161497952018724,0,0.0491515506143944,0.141025641025641,0.298331298331298,0.31013431013431,0.14997964997965,0.0791615791615792,0.0115995115995116,0.00976800976800977,0.0998010610079576,0.573275862068966,0.242705570291777,0.0288461538461538,0.0553713527851459,0.954662379421222,0.015112540192926,0,0,2438,0.0172272354388843,0.204924874791319,0.795075125208681,954,264000,1960,"1960 to 1969",1998,2010,1995
"25005644102",5216,2352.93052140385,0.992360580595875,0.211848159509202,0.140145705521472,0.45034509202454,0.197661042944785,0.0682515337423313,0.960697852760736,0.000575153374233129,0.00747699386503068,0.00786042944785276,0.0208972392638037,0.0769416131111446,78650,0.0162162162162162,0.3985,0.0412979351032448,0.0681209337925756,1850,0.732972972972973,0.153392330383481,0.203252032520325,0.0412979351032448,0.0886211512717537,0.370816599732262,0.293440428380187,0.159571619812584,0.0650602409638554,0.0125836680053548,0.00990629183400268,0.0894826123833757,0.443172179813401,0.348600508905852,0.0979643765903308,0.0207803223070399,0.946847960444994,0,0,0.0247218788627936,1903,0.0278507619548082,0.174594594594595,0.825405405405405,994,290500,1970,"1970 to 1979",1999,2010,1995
"25005644200",6634,1657.76792584356,1.0133535660091,0.167018390111547,0.168676514923123,0.406542056074766,0.257763038890564,0.12918299668375,0.964576424479952,0.00738619234247814,0.00286403376545071,0.00964727163099186,0.0037684654808562,0.0694364929608201,58502,0.0171067311268129,0.411,0.0496042216358839,0.136569189026229,2689,0.704722945332838,0.16622691292876,0,0.045910290237467,0.189382239382239,0.283397683397683,0.311196911196911,0.140733590733591,0.0567567567567568,0.0027027027027027,0.0158301158301158,0.0826901874310915,0.60933480338111,0.268651231165013,0.0220507166482911,0.0172730613744947,0.947461838835641,0,0,0.0106496272630458,2949,0.088165479823669,0.190777240609892,0.809222759390108,957,256000,1954,"1950 to 1959",1997,2010,1994
"25005645101",4674,2160.4202604784,1.01552393272962,0.175010697475396,0.145271715875053,0.459563543003851,0.2201540436457,0.0489944373127942,0.97068891741549,0.00641848523748395,0.00320924261874198,0.0094137783483098,0.0102695763799743,0.0576229101930232,70728,0,0.4172,0.0469684030742955,0.0962546816479401,1879,0.623203831825439,0.141759180187874,0.0612244897959184,0,0.113372914899632,0.336726039016115,0.3019508057676,0.152954481198756,0.0720949957591179,0.0130053717839977,0.00989539157478089,0.10265332753371,0.606785558938669,0.218355806872553,0.0478468899521531,0.0243584167029143,0.981794538361508,0.011270047680971,0,0,2283,0.176960140166448,0.19318786588611,0.80681213411389,880,261800,1950,"1950 to 1959",1997,2011,1991
