X,Y,objectid,name,address,address2,municipal,state,zipcode,recordtype,data_year,source,market_id,ebt,coupons,latitude,longitude,prim_type,prim_naics,sqft_range,idx_weight
228099.737300001084805,899837.367899999022484,1,7-Eleven,462 Washington St, ,Brighton,MA,02135,Unverified,2016,ReferenceUSA,0, , ,42.348527,-71.15896,Convenience Stores,445120,"0 - 2,499",1
222876.271700002253056,915307.042199999094009,2,7-Eleven,131 Middlesex Tpke, ,Burlington,MA,01803,Unverified,2016,ReferenceUSA,0, , ,42.487965,-71.221743,Convenience Stores,445120,"0 - 2,499",1
229522.629299998283386,937332.568199999630451,3,7-Eleven,226 Winthrop Ave, ,Lawrence,MA,01843,Unverified,2016,ReferenceUSA,0, , ,42.686019,-71.139769,Convenience Stores,445120,"0 - 2,499",1
228953.585400000214577,833847.760299999266863,4,7-Eleven,1693 Route 6, ,Somerset,MA,02726,Unverified,2016,ReferenceUSA,0, , ,41.754381,-71.151866,Convenience Stores,445120,"0 - 2,499",1
233900.650799997150898,852316.802200000733137,5,7-Eleven,226 Broadway, ,Taunton,MA,02780,Unverified,2016,ReferenceUSA,0, , ,41.920467,-71.09132,Convenience Stores,445120,"0 - 2,499",1
226385.760300002992153,913110.195900000631809,6,7-Eleven,173 Cambridge Rd, ,Woburn,MA,01801,Unverified,2016,ReferenceUSA,0, , ,42.468077,-71.179156,Convenience Stores,445120,"0 - 2,499",1
234112.533600002527237,906724.749299999326468,7,7-Eleven Inc,502 Riverside Ave, ,Medford,MA,02155,Unverified,2016,ReferenceUSA,0, , ,42.410292,-71.085579,Convenience Stores,445120,"0 - 2,499",1
230682.894799999892712,827482.564699999988,8,Circle K,15 Eastern Ave, ,Fall River,MA,02723,Unverified,2016,ReferenceUSA,0, , ,41.697007,-71.131404,Convenience Stores,445120,"0 - 2,499",1
242796.675200000405312,926262.4276,9,Cumberland Farms,79 Maple St, ,Danvers,MA,01923,Unverified,2016,ReferenceUSA,0, , ,42.585748,-70.97863,Convenience Stores,445120,"0 - 2,499",1
194856.17230000346899,927447.526099998503923,10,Cumberland Farms,28a Main St, ,Groton,MA,01450,Unverified,2016,ReferenceUSA,0, , ,42.597577,-71.562676,Convenience Stores,445120,"0 - 2,499",1
215415.058600001037121,934201.686000000685453,11,Cumberland Farms,56 Aiken Ave, ,Lowell,MA,01850,Unverified,2016,ReferenceUSA,0, , ,42.658243,-71.311991,Convenience Stores,445120,"0 - 2,499",1
219475.598999999463558,835432.230099998414516,12,Cumberland Farms,25 Market St, ,Swansea,MA,02777,Unverified,2016,ReferenceUSA,0, , ,41.768938,-71.265775,Convenience Stores,445120,"0 - 2,499",1
229527.931900002062321,933883.113899998366833,13,Cumberland Farms Food Store,65 Main St, ,Andover,MA,01810,Unverified,2016,ReferenceUSA,0, , ,42.654967,-71.139882,Convenience Stores,445120,"0 - 2,499",1
211300.314000003039837,851082.383400000631809,14,Cumberland Farms Food Store,651 Washington St, ,Attleboro,MA,02703,Unverified,2016,ReferenceUSA,0, , ,41.910003,-71.363795,Convenience Stores,445120,"0 - 2,499",1
245032.163800001144409,932178.248100001364946,15,Cumberland Farms Food Store,20 Main St, ,Topsfield,MA,01983,Unverified,2016,ReferenceUSA,0, , ,42.638876,-70.950933,Convenience Stores,445120,"0 - 2,499",1
206401.76410000026226,892945.392799999564886,16,Cumberland Farms Inc, , ,Framingham,MA,01702,Unverified,2016,ReferenceUSA,0, , ,42.286959,-71.422379,Convenience Stores,445120,"0 - 2,499",1
162953.13740000128746,883694.232700001448393,17,Cumberland Farms Inc,124 Wilson Ave, ,Spencer,MA,01562,Unverified,2016,ReferenceUSA,0, , ,42.20282,-71.948597,Convenience Stores,445120,"0 - 2,499",1
274030.340899996459484,811721.631000000983477,18,7-Eleven,352 Main St, ,Falmouth,MA,02540,Unverified,2016,ReferenceUSA,0, , ,41.552233,-70.612664,Convenience Stores,445120,"10,000 - 39,999",1
184822.530299998819828,874061.795699998736382,19,1 Quik Stop,206 N Main St, ,Whitinsville,MA,01588,Verified,2016,ReferenceUSA,0, , ,42.116828,-71.683533,Convenience Stores,445120,"0 - 2,499",1
246246.414599999785423,864463.263599999248981,20,106 Mini Mart,2107 Plymouth St # A, ,East Bridgewater,MA,02333,Verified,2016,ReferenceUSA,0, , ,42.029194,-70.941534,Convenience Stores,445120,"0 - 2,499",1
247970.288800001144409,875813.389400001615286,21,123 Convenience Inc,102 Belmont St, ,Rockland,MA,02370,Unverified,2016,ReferenceUSA,0, , ,42.131276,-70.919785,Convenience Stores,445120,"0 - 2,499",1
235592.178800001740456,917062.939399998635054,22,129 Quickstop,12 Vernon St, ,Wakefield,MA,01880,Unverified,2016,ReferenceUSA,0, , ,42.503295,-71.066966,Convenience Stores,445120,"0 - 2,499",1
234389.0287000015378,895565.080200001597404,23,24 Seven,655 Warren St, ,Dorchester,MA,02121,Unverified,2016,ReferenceUSA,0, , ,42.309813,-71.082883,Convenience Stores,445120,"0 - 2,499",1
234389.0287000015378,895565.080200001597404,24,24 Seven Convenience Store,655 Warren St, ,Dorchester,MA,02121,Unverified,2016,ReferenceUSA,0, , ,42.309813,-71.082883,Convenience Stores,445120,"0 - 2,499",1
224329.204300001263618,918274.914799999445677,25,3 A Convenient,276 Cambridge St, ,Burlington,MA,01803,Unverified,2016,ReferenceUSA,0, , ,42.514639,-71.203945,Convenience Stores,445120,"0 - 2,499",1
226997.398800000548363,940157.768500000238419,26,3 J Market,88 Auburn St, ,Lawrence,MA,01841,Unverified,2016,ReferenceUSA,0, , ,42.711543,-71.170448,Convenience Stores,445120,"0 - 2,499",1
238111.055500000715256,884610.502900000661612,27,3 Phase Elevator Corp,41 Brooks Dr # 3a, ,Braintree,MA,02184,Unverified,2016,ReferenceUSA,0, , ,42.211018,-71.038457,Convenience Stores,445120,"0 - 2,499",1
223286.639499999582767,895880.881900001317263,28,3-In-1 Superette Inc,203 Elliot St, ,Newton,MA,02464,Verified,2016,ReferenceUSA,0, , ,42.313066,-71.217534,Convenience Stores,445120,"0 - 2,499",1
233327.184299997985363,904830.300299998372793,29,350 Food Mart,350 Broadway, ,Somerville,MA,02145,Verified,2016,ReferenceUSA,0, , ,42.393271,-71.095229,Convenience Stores,445120,"0 - 2,499",1
221609.916599996387959,902137.819200001657009,30,389 Moody Street Convenience,389 Moody St, ,Waltham,MA,02453,Unverified,2016,ReferenceUSA,0, , ,42.369444,-71.237639,Convenience Stores,445120,"0 - 2,499",1
214285.136399999260902,932475.23759999871254,31,4 M's Variety Inc,271 School St, ,Lowell,MA,01854,Verified,2016,ReferenceUSA,0, , ,42.642723,-71.325815,Convenience Stores,445120,"0 - 2,499",1
238979.897699996829033,878400.078000001609325,32,4 Way Convenience,410 Center St, ,Randolph,MA,02368,Verified,2016,ReferenceUSA,0, , ,42.155063,-71.028351,Convenience Stores,445120,"0 - 2,499",1
230311.6831,848447.0548,33,44 Express Convenience Store,400 Winthrop St, ,Taunton,MA,02780,Verified,2016,ReferenceUSA,0, , ,41.885773,-71.134785,Convenience Stores,445120,"0 - 2,499",1
252024.696999996900558,954906.708599999547005,34,5 Yogi Convenience Store,6 Bridge Rd, ,Salisbury,MA,01952,Verified,2016,ReferenceUSA,0, , ,42.843031,-70.86361,Convenience Stores,445120,"0 - 2,499",1
233194.526699997484684,899917.123500000685453,35,660 Corp,543 Commonwealth Ave, ,Boston,MA,02215,Verified,2016,ReferenceUSA,0, , ,42.349045,-71.097122,Convenience Stores,445120,"0 - 2,499",1
241874.354900002479553,905308.828699998557568,36,7 Day Convenience Store,668 Winthrop Ave, ,Revere,MA,02151,Verified,2016,ReferenceUSA,0, , ,42.397167,-70.991388,Convenience Stores,445120,"0 - 2,499",1
256939.61429999768734,873484.766100000590086,37,7 Days Convenience Store,386 Columbia Rd # 8, ,Hanover,MA,02339,Unverified,2016,ReferenceUSA,0, , ,42.109711,-70.81153,Convenience Stores,445120,"0 - 2,499",1
225968.949799999594688,930157.062800001353025,38,7 Pantry,1699 Shawsheen St, ,Tewksbury,MA,01876,Unverified,2016,ReferenceUSA,0, , ,42.621552,-71.183455,Convenience Stores,445120,"0 - 2,499",1
229784.687899999320507,900389.142200000584126,39,7-Eleven,509 Cambridge St, ,Allston,MA,02134,Unverified,2016,ReferenceUSA,0, , ,42.353432,-71.138482,Convenience Stores,445120,"0 - 2,499",1
217568.050399996340275,855188.747000001370907,40,7-Eleven,110 N Main St, ,Attleboro,MA,02703,Unverified,2016,ReferenceUSA,0, , ,41.946859,-71.288126,Convenience Stores,445120,"0 - 2,499",1
307964.499499998986721,823855.580200001597404,41,7-Eleven,1011 Route 28, ,Bass River,MA,02664,Unverified,2016,ReferenceUSA,0, , ,41.657562,-70.203768,Convenience Stores,445120,"0 - 2,499",1
222262.235799998044968,920141.551399998366833,42,7-Eleven,826 Boston Rd, ,Billerica,MA,01821,Verified,2016,ReferenceUSA,0, , ,42.531505,-71.229025,Convenience Stores,445120,"0 - 2,499",1
241017.551899999380112,885556.309099998325109,43,7-Eleven,390 Washington St, ,Braintree,MA,02184,Verified,2016,ReferenceUSA,0, , ,42.219386,-71.003192,Convenience Stores,445120,"0 - 2,499",1
229009.027000002563,877997.448800001293421,44,7-Eleven,504 Washington St, ,Canton,MA,02021,Verified,2016,ReferenceUSA,0, , ,42.151871,-71.149015,Convenience Stores,445120,"0 - 2,499",1
297508.948899999260902,823787.125500001013279,45,7-Eleven,1149 Falmouth Rd, ,Centerville,MA,02632,Verified,2016,ReferenceUSA,0, , ,41.658307,-70.329293,Convenience Stores,445120,"0 - 2,499",1
235981.624099999666214,906748.408599998801947,46,7-Eleven,280 Main St, ,Everett,MA,02149,Unverified,2016,ReferenceUSA,0, , ,42.410421,-71.062871,Convenience Stores,445120,"0 - 2,499",1
236710.5287000015378,907817.76969999819994,47,7-Eleven,543 Ferry St, ,Everett,MA,02149,Verified,2016,ReferenceUSA,0, , ,42.420014,-71.053948,Convenience Stores,445120,"0 - 2,499",1
208417.055299997329712,868510.357900001108646,48,7-Eleven,664 Union St, ,Franklin,MA,02038,Unverified,2016,ReferenceUSA,0, , ,42.066949,-71.398297,Convenience Stores,445120,"0 - 2,499",1
232667.300399996340275,946154.941300000995398,49,7-Eleven,503 River St, ,Haverhill,MA,01832,Verified,2016,ReferenceUSA,0, , ,42.76531,-71.100895,Convenience Stores,445120,"0 - 2,499",1
232976.385600000619888,945459.633299998939037,50,7-Eleven,687 S Main St, ,Haverhill,MA,01835,Verified,2016,ReferenceUSA,0, , ,42.759038,-71.097159,Convenience Stores,445120,"0 - 2,499",1
107453.933700002729893,885149.093899998813868,51,7-Eleven,539 Pleasant St, ,Holyoke,MA,01040,Verified,2016,ReferenceUSA,0, , ,42.211321,-72.620809,Convenience Stores,445120,"0 - 2,499",1
216117.482600003480911,933488.320999998599291,52,7-Eleven,494 Bridge St, ,Lowell,MA,01850,Unverified,2016,ReferenceUSA,0, , ,42.651807,-71.303444,Convenience Stores,445120,"0 - 2,499",1
244325.900100000202656,915142.336100000888109,53,7-Eleven,3 Lynnfield St, ,Lynn,MA,01904,Verified,2016,ReferenceUSA,0, , ,42.485557,-70.960857,Convenience Stores,445120,"0 - 2,499",1
236114.151799999177456,908860.049400001764297,54,7-Eleven,169 Salem St, ,Malden,MA,02148,Verified,2016,ReferenceUSA,0, , ,42.429425,-71.061129,Convenience Stores,445120,"0 - 2,499",1
248342.270900003612041,952283.584699999541044,55,7-Eleven,73 Storey Ave, ,Newburyport,MA,01950,Verified,2016,ReferenceUSA,0, , ,42.819658,-70.908876,Convenience Stores,445120,"0 - 2,499",1
106751.048600003123283,897299.107999999076128,56,7-Eleven,60 King St, ,Northampton,MA,01060,Unverified,2016,ReferenceUSA,0, , ,42.320614,-72.631272,Convenience Stores,445120,"0 - 2,499",1
224626.008699998259544,881766.709800001233816,57,7-Eleven,884 Washington St # A, ,Norwood,MA,02062,Unverified,2016,ReferenceUSA,0, , ,42.185956,-71.201886,Convenience Stores,445120,"0 - 2,499",1
240558.982199996709824,921938.473999999463558,58,7-Eleven,24 Lake St, ,Peabody,MA,01960,Verified,2016,ReferenceUSA,0, , ,42.546943,-71.006195,Convenience Stores,445120,"0 - 2,499",1
249176.632600001990795,919824.297200001776218,59,7-Eleven,126 North St, ,Salem,MA,01970,Verified,2016,ReferenceUSA,0, , ,42.527414,-70.901459,Convenience Stores,445120,"0 - 2,499",1
235387.335900001227856,900875.429499998688698,60,7-Eleven Inc,66 Charles St, ,Boston,MA,02114,Unverified,2016,ReferenceUSA,0, , ,42.357576,-71.07045,Convenience Stores,445120,"0 - 2,499",1
236955.814499996602535,921061.087499998509884,61,7-Eleven Inc,588 Main St, ,Lynnfield,MA,01940,Unverified,2016,ReferenceUSA,0, , ,42.539224,-71.050119,Convenience Stores,445120,"0 - 2,499",1
231849.622000001370907,905961.002900000661612,62,7-Eleven Inc,4 Colby St # 163, ,Medford,MA,02155,Unverified,2016,ReferenceUSA,0, , ,42.403512,-71.113112,Convenience Stores,445120,"0 - 2,499",1
237826.048900000751019,889918.599199999123812,63,7-Eleven Inc,362 Granite Ave, ,Milton,MA,02186,Unverified,2016,ReferenceUSA,0, , ,42.25882,-71.041563,Convenience Stores,445120,"0 - 2,499",1
236652.293999999761581,900978.885099999606609,64,75 State St Lobby Shop,75 State St, ,Boston,MA,02109,Unverified,2016,ReferenceUSA,0, , ,42.358449,-71.055089,Convenience Stores,445120,"0 - 2,499",1
238616.570000000298023,903477.234900001436472,65,777 Convenience Store,215 Trenton St, ,Boston,MA,02128,Verified,2016,ReferenceUSA,0, , ,42.380846,-71.031079,Convenience Stores,445120,"0 - 2,499",1
235693.177400000393391,903057.778400000184774,66,777 Convenience Store,269 Main St, ,Charlestown,MA,02129,Unverified,2016,ReferenceUSA,0, , ,42.377209,-71.066603,Convenience Stores,445120,"0 - 2,499",1
214287.678900003433228,931431.041700001806021,67,99 Store,180 Liberty St, ,Lowell,MA,01851,Verified,2016,ReferenceUSA,0, , ,42.633323,-71.32581,Convenience Stores,445120,"0 - 2,499",1
244111.4956,912576.544700000435114,68,A & A Market Inc,2 Market Sq, ,Lynn,MA,01905,Unverified,2016,ReferenceUSA,0, , ,42.462471,-70.963661,Convenience Stores,445120,"0 - 2,499",1
184820.503499999642372,907697.315999999642372,69,A & J Grocery,252 High St, ,Clinton,MA,01510,Verified,2016,ReferenceUSA,0, , ,42.419646,-71.684437,Convenience Stores,445120,"0 - 2,499",1
241509.773800000548363,927346.204300001263618,70,A & M Convenience,223 Maple St, ,Middleton,MA,01949,Unverified,2016,ReferenceUSA,0, , ,42.595574,-70.994229,Convenience Stores,445120,"0 - 2,499",1
235367.168600000441074,894827.0493,71,A & P Convenience Inc,315 Geneva Ave, ,Dorchester,MA,02122,Unverified,2016,ReferenceUSA,0, , ,42.303125,-71.071064,Convenience Stores,445120,"0 - 2,499",1
247880.95160000026226,920720.771499998867512,72,A & R Convenience Store,44 Margin St, ,Peabody,MA,01960,Verified,2016,ReferenceUSA,0, , ,42.535565,-70.917154,Convenience Stores,445120,"0 - 2,499",1
230014.35869999975,827169.047899998724461,73,A & U Food & Fuel Inc,338 Quarry St, ,Fall River,MA,02723,Unverified,2016,ReferenceUSA,0, , ,41.69421,-71.139451,Convenience Stores,445120,"0 - 2,499",1
176009.022799998521805,925752.169799998402596,74,A & V Fuels Inc,75 Main St, ,Fitchburg,MA,01420,Verified,2016,ReferenceUSA,0, , ,42.581962,-71.792251,Convenience Stores,445120,"0 - 2,499",1
245854.346299998462,912686.916400000452995,75,A A & Bf Corp,71 Exchange St, ,Lynn,MA,01901,Verified,2016,ReferenceUSA,0, , ,42.463364,-70.942462,Convenience Stores,445120,"0 - 2,499",1
240026.041199997067451,887531.303599998354912,76,A A Convenience LLC,11 Branch St, ,Quincy,MA,02169,Unverified,2016,ReferenceUSA,0, , ,42.237218,-71.015065,Convenience Stores,445120,"0 - 2,499",1
247640.55009999871254,821974.605099998414516,77,A A Food Market,1575 Purchase St, ,New Bedford,MA,02740,Verified,2016,ReferenceUSA,0, , ,41.646575,-70.928139,Convenience Stores,445120,"0 - 2,499",1
235449.818000003695488,887255.521000001579523,78,A Heavenly Trip Inc,933 Randolph Ave, ,Milton,MA,02186,Verified,2016,ReferenceUSA,0, , ,42.234956,-71.070524,Convenience Stores,445120,"0 - 2,499",1
230198.487999998033047,903713.473600000143051,79,A I M S Food Mart,270 Concord Ave, ,Cambridge,MA,02138,Unverified,2016,ReferenceUSA,0, , ,42.383344,-71.133286,Convenience Stores,445120,"0 - 2,499",1
200403.511100001633167,863273.814599998295307,80,A Js Mini Market,137 Pulaski Blvd, ,Bellingham,MA,02019,Verified,2016,ReferenceUSA,0, , ,42.019848,-71.495128,Convenience Stores,445120,"0 - 2,499",1
239482.034999996423721,889308.222899999469519,81,A M Convenience Hingham Inc,399 Adams St, ,Quincy,MA,02169,Unverified,2016,ReferenceUSA,0, , ,42.253243,-71.021535,Convenience Stores,445120,"0 - 2,499",1
157536.653899997472763,887005.198100000619888,82,A M S Corp,73 W Main St, ,Spencer,MA,01562,Verified,2016,ReferenceUSA,0, , ,42.232353,-72.014425,Convenience Stores,445120,"0 - 2,499",1
211461.683700002729893,851337.546700000762939,83,A Plus Food Mart Inc,584 Washington St, ,Attleboro,MA,02703,Unverified,2016,ReferenceUSA,0, , ,41.912298,-71.361845,Convenience Stores,445120,"0 - 2,499",1
247300.527199998497963,912937.788899999111891,84,A S Food Mart,27 Greystone Park, ,Lynn,MA,01902,Unverified,2016,ReferenceUSA,0, , ,42.465536,-70.924858,Convenience Stores,445120,"0 - 2,499",1
307964.499499998986721,823855.580200001597404,85,A To Z Convenience,1011 Route 28, ,South Yarmouth,MA,02664,Verified,2016,ReferenceUSA,0, , ,41.657562,-70.203768,Convenience Stores,445120,"0 - 2,499",1
155628.758199997246265,869018.107900001108646,86,A1 Mart,179 Elm St, ,Southbridge,MA,01550,Verified,2016,ReferenceUSA,0, , ,42.07031,-72.036168,Convenience Stores,445120,"0 - 2,499",1
178003.554799996316433,894270.235199999064207,87,A1 Mini Mart Inc,6a Boylston St, ,Worcester,MA,01605,Unverified,2016,ReferenceUSA,0, , ,42.298603,-71.766755,Convenience Stores,445120,"0 - 2,499",1
243425.812100000679493,912786.654100000858307,88,ABC Convenience Store,532 Boston St, ,Lynn,MA,01905,Unverified,2016,ReferenceUSA,0, , ,42.464401,-70.971982,Convenience Stores,445120,"0 - 2,499",1
248399.142800003290176,874825.979299999773502,89,ABC Magazine,146 Market St, ,Rockland,MA,02370,Unverified,2016,ReferenceUSA,0, , ,42.12236,-70.91468,Convenience Stores,445120,"0 - 2,499",1
176187.857299998402596,888514.002000000327826,90,ABC Mini Market,41 Granite St, ,Worcester,MA,01604,Verified,2016,ReferenceUSA,0, , ,42.246727,-71.788538,Convenience Stores,445120,"0 - 2,499",1
244800.953599996864796,872388.903000000864267,91,Abington Market,400 Brockton Ave, ,Abington,MA,02351,Unverified,2016,ReferenceUSA,0, , ,42.100633,-70.958381,Convenience Stores,445120,"0 - 2,499",1
230132.121100001037121,900350.857599999755621,92,Acougue Brasil Convenient Str,192 Brighton Ave, ,Allston,MA,02134,Unverified,2016,ReferenceUSA,0, , ,42.353074,-71.134267,Convenience Stores,445120,"0 - 2,499",1
206172.755199998617172,918112.332600001245737,93,Acton Convenience Inc,465 Great Rd, ,Acton,MA,01720,Verified,2016,ReferenceUSA,0, , ,42.513531,-71.424887,Convenience Stores,445120,"0 - 2,499",1
234894.357699997723103,893151.429499998688698,94,Ada's Tropical Inc,118 Norfolk St, ,Dorchester Ctr,MA,02124,Verified,2016,ReferenceUSA,0, , ,42.288061,-71.076899,Convenience Stores,445120,"0 - 2,499",1
236036.767899997532368,900923.494600001722574,95,Adam's Convenience Store,149 Hanover St, ,Boston,MA,02108,Unverified,2016,ReferenceUSA,0, , ,42.357979,-71.062564,Convenience Stores,445120,"0 - 2,499",1
236419.005000002682209,894420.433400001376867,96,Adam's Convenience Store,295 Adams St, ,Dorchester,MA,02122,Verified,2016,ReferenceUSA,0, , ,42.299416,-71.058333,Convenience Stores,445120,"0 - 2,499",1
236558.356700003147125,894151.684099998325109,97,Adams Market,365 Adams St, ,Dorchester,MA,02122,Verified,2016,ReferenceUSA,0, , ,42.29699,-71.05666,Convenience Stores,445120,"0 - 2,499",1
233853.184299997985363,850117.938400000333786,98,Adel Mini Mart Inc,44 Weir St, ,Taunton,MA,02780,Unverified,2016,ReferenceUSA,0, , ,41.900672,-71.092019,Convenience Stores,445120,"0 - 2,499",1
242939.402999997138977,913473.699499998241663,99,Aegean Market,182 Myrtle St, ,Lynn,MA,01905,Verified,2016,ReferenceUSA,0, , ,42.470613,-70.977845,Convenience Stores,445120,"0 - 2,499",1
230135.715999998152256,899839.138700000941753,100,After Seven,1310 Commonwealth Ave, ,Allston,MA,02134,Unverified,2016,ReferenceUSA,0, , ,42.348467,-71.13425,Convenience Stores,445120,"0 - 2,499",1
107716.214800000190735,869397.158399999141693,101,Agawam Mini Market,703 Main St, ,Agawam,MA,01001,Unverified,2016,ReferenceUSA,0, , ,42.069547,-72.615139,Convenience Stores,445120,"0 - 2,499",1
234261.412699997425079,903878.74040000140667,102,Aggie's Place,69 Pearl St, ,Somerville,MA,02145,Verified,2016,ReferenceUSA,0, , ,42.384664,-71.083939,Convenience Stores,445120,"0 - 2,499",1
250449.824799999594688,924046.796300001442432,103,Aggy's Convenience,491 Cabot St, ,Beverly,MA,01915,Unverified,2016,ReferenceUSA,0, , ,42.565344,-70.885593,Convenience Stores,445120,"0 - 2,499",1
221765.962200000882149,869028.610199999064207,104,Ahh Minimart Inc,135 Chestnut St # 10a, ,Foxboro,MA,02035,Unverified,2016,ReferenceUSA,0, , ,42.071358,-71.236984,Convenience Stores,445120,"0 - 2,499",1
212134.772200003266335,927237.207800000905991,105,Ai Maidah,61 Central Sq, ,Chelmsford,MA,01824,Unverified,2016,ReferenceUSA,0, , ,42.595606,-71.352146,Convenience Stores,445120,"0 - 2,499",1
170734.423000000417233,887898.435400001704693,106,Airport Mini Mart,1406 Main St, ,Worcester,MA,01603,Unverified,2016,ReferenceUSA,0, , ,42.241,-71.854587,Convenience Stores,445120,"0 - 2,499",1
235639.384999997913837,895194.644000001251698,107,Aj Variety,7 Bowdoin Park, ,Dorchester,MA,02122,Unverified,2016,ReferenceUSA,0, , ,42.306422,-71.06774,Convenience Stores,445120,"0 - 2,499",1
235192.190399996936321,894416.964800000190735,108,Aj Variety,7 Bowdoin St, ,Dorchester Ctr,MA,02124,Unverified,2016,ReferenceUSA,0, , ,42.299441,-71.073211,Convenience Stores,445120,"0 - 2,499",1
223977.100500002503395,881897.760000001639128,109,Ajay's Market,168 Walpole St, ,Norwood,MA,02062,Verified,2016,ReferenceUSA,0, , ,42.187156,-71.209736,Convenience Stores,445120,"0 - 2,499",1
202827.3125,889455.302099999040365,110,Ajb Beer & Wine,378 Union St, ,Ashland,MA,01721,Unverified,2016,ReferenceUSA,0, , ,42.255559,-71.465736,Convenience Stores,445120,"0 - 2,499",1
106248.070299997925758,896870.785900000482798,111,Al-Ham D Inc,8 Green St # 10, ,Northampton,MA,01063,Unverified,2016,ReferenceUSA,0, , ,42.316698,-72.637304,Convenience Stores,445120,"0 - 2,499",1
244275.085900001227856,913605.970899999141693,112,Alam Sunny,59 Franklin St, ,Lynn,MA,01902,Verified,2016,ReferenceUSA,0, , ,42.471729,-70.961593,Convenience Stores,445120,"0 - 2,499",1
174214.038800001144409,891237.2993,113,Albaraka Convenient Store,325 Pleasant St, ,Worcester,MA,01609,Unverified,2016,ReferenceUSA,0, , ,42.271182,-71.812576,Convenience Stores,445120,"0 - 2,499",1
246721.858300000429153,823055.769799999892712,114,Aldaway Convenience Co Inc,549 Sawyer St, ,New Bedford,MA,02746,Unverified,2016,ReferenceUSA,0, , ,41.656364,-70.939081,Convenience Stores,445120,"0 - 2,499",1
113236.896899998188019,874308.063900001347065,115,Alden Street Convenience Store,187 Alden St, ,Springfield,MA,01109,Unverified,2016,ReferenceUSA,0, , ,42.114388,-72.549165,Convenience Stores,445120,"0 - 2,499",1
230296.100000001490116,905100.598600000143051,116,Alise Inc,75 Dudley St, ,Cambridge,MA,02140,Unverified,2016,ReferenceUSA,0, , ,42.395828,-71.132028,Convenience Stores,445120,"0 - 2,499",1
215062.387000001966953,840389.239199999719858,117,All In 1,24 Olney St, ,Seekonk,MA,02771,Unverified,2016,ReferenceUSA,0, , ,41.813665,-71.318724,Convenience Stores,445120,"0 - 2,499",1
213787.17400000244379,841634.609299998730421,118,All In 1,301 Taunton Ave, ,Seekonk,MA,02771,Unverified,2016,ReferenceUSA,0, , ,41.824901,-71.334042,Convenience Stores,445120,"0 - 2,499",1
98652.875100001692772,882152.324200000613928,119,All In One Shop,1144 Southampton Rd, ,Westfield,MA,01085,Unverified,2016,ReferenceUSA,0, , ,42.183253,-72.726861,Convenience Stores,445120,"0 - 2,499",1
247330.887100003659725,822111.9287,120,All In One Variety,789 County St, ,New Bedford,MA,02740,Unverified,2016,ReferenceUSA,0, , ,41.64783,-70.931845,Convenience Stores,445120,"0 - 2,499",1
184910.492200002074242,931599.686099998652935,121,All Seasons Qwik Dry,91 Ash St, ,Townsend,MA,01469,Unverified,2016,ReferenceUSA,0, , ,42.634826,-71.68397,Convenience Stores,445120,"0 - 2,499",1
229814.12610000371933,899761.679000001400709,122,Allston Convenience Store,165 Allston St, ,Allston,MA,02134,Verified,2016,ReferenceUSA,0, , ,42.347782,-71.138157,Convenience Stores,445120,"0 - 2,499",1
235407.128899998962879,898025.272799998521805,123,Alltown Roxbury,85 Southampton St, ,Boston,MA,02118,Unverified,2016,ReferenceUSA,0, , ,42.331916,-71.070384,Convenience Stores,445120,"0 - 2,499",1
234118.896799996495247,898528.636599998921156,124,Almany,1053 Tremont St, ,Roxbury,MA,02120,Verified,2016,ReferenceUSA,0, , ,42.336505,-71.085985,Convenience Stores,445120,"0 - 2,499",1
231418.786700002849102,840622.585200000554323,125,Almeida's Country Store,2050 County St, ,Dighton,MA,02715,Verified,2016,ReferenceUSA,0, , ,41.815283,-71.121864,Convenience Stores,445120,"0 - 2,499",1
107915.402500003576279,884019.219700001180172,126,Almonte Market 2,129 Sargeant St, ,Holyoke,MA,01040,Verified,2016,ReferenceUSA,0, , ,42.201204,-72.615042,Convenience Stores,445120,"0 - 2,499",1
194786.611599996685982,899280.615800000727177,127,Alo Brasil Mini Market,536 Lincoln St, ,Marlborough,MA,01752,Verified,2016,ReferenceUSA,0, , ,42.344003,-71.563269,Convenience Stores,445120,"0 - 2,499",1
245794.093099996447563,912921.12779999896884,128,Alpha Convenience Store Inc,1 Freeman Sq, ,Lynn,MA,01901,Unverified,2016,ReferenceUSA,0, , ,42.465476,-70.943176,Convenience Stores,445120,"0 - 2,499",1
225981.581600002944469,941386.223000001162291,129,Amanda's Convenience & Beauty,170 Broadway, ,Methuen,MA,01844,Unverified,2016,ReferenceUSA,0, , ,42.722636,-71.182792,Convenience Stores,445120,"0 - 2,499",1
109818.929399996995926,873035.741099998354912,130,Amarili's Market,14 Elm St, ,Springfield,MA,01103,Unverified,2016,ReferenceUSA,0, , ,42.102548,-72.590295,Convenience Stores,445120,"0 - 2,499",1
221817.035400003194809,902944.993999999016523,131,Ambe Quick Stop,607 Main St, ,Waltham,MA,02452,Verified,2016,ReferenceUSA,0, , ,42.376705,-71.235094,Convenience Stores,445120,"0 - 2,499",1
111806.874099999666214,871664.762699998915195,132,Ambis,142 Dickinson St, ,Springfield,MA,01108,Unverified,2016,ReferenceUSA,0, , ,42.090432,-72.566056,Convenience Stores,445120,"0 - 2,499",1
